filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./all_samples/sample_A_RX1_C028.wav,0.8581905364990234,0.8010880351066589,326.4121031426584,732.400166560926,575.8614835717345,0.012078731911652704,-429.39056396484375,18.539039611816406,-3.9527747631073,11.12897777557373,17.96636390686035,22.89617919921875,-11.934228897094727,14.723801612854004,5.706723213195801,4.191649436950684,20.161109924316406,6.1165547370910645,12.895120620727539,-0.5677364468574524,9.927404403686523,15.342883110046387,7.111026287078857,11.092055320739746,5.373043060302734,6.632582664489746,RX
./all_samples/sample_A_RX1_C029.wav,0.8612573146820068,0.8069753050804138,301.811369035941,709.5732472319191,527.3092765256093,0.011171339489718202,-432.4295654296875,18.162748336791992,-2.8847484588623047,11.38702392578125,18.259248733520508,22.29850196838379,-11.771835327148438,14.559566497802734,6.3914008140563965,4.575673580169678,19.769142150878906,6.061939716339111,12.918731689453125,-0.1814803183078766,10.421998023986816,15.787939071655273,7.153691291809082,11.206401824951172,5.129806041717529,6.837218284606934,RX
./all_samples/sample_A_RX1_C030.wav,0.8591735363006592,0.8075095415115356,298.52282027011057,705.3373884735292,521.2904756521325,0.010562940308453922,-432.6568908691406,18.50913429260254,-2.6627442836761475,11.529402732849121,18.417991638183594,22.150760650634766,-11.655306816101074,14.641457557678223,6.82916259765625,4.858162879943848,19.8778076171875,6.12576961517334,13.012560844421387,-0.045506060123443604,10.552071571350098,15.974289894104004,7.143845558166504,11.302583694458008,5.166799545288086,7.050653457641602,RX
./all_samples/sample_A_RX1_C031.wav,0.8553109765052795,0.7994229793548584,320.50870432949927,725.1326681342923,578.7888839965727,0.010930731745049506,-432.0770263671875,19.386932373046875,-1.700164794921875,12.250136375427246,18.335859298706055,21.964893341064453,-11.320767402648926,14.570945739746094,7.107524394989014,5.214110374450684,19.391626358032227,6.026587963104248,12.987314224243164,0.14183159172534943,10.729682922363281,15.902129173278809,7.050753593444824,10.978730201721191,4.890092372894287,6.839022636413574,RX
./all_samples/sample_A_RX1_C032.wav,0.8882502913475037,0.8502283692359924,165.38135732805353,618.7786929064034,240.46503489742003,0.004348045982482863,-430.1354675292969,18.560110092163086,-3.1327545642852783,12.047146797180176,19.22538185119629,23.34113121032715,-12.386659622192383,15.598584175109863,7.159912109375,5.008938789367676,20.73150062561035,6.16206693649292,13.602149963378906,-0.1678161323070526,10.998936653137207,16.66896629333496,7.3335795402526855,11.746874809265137,5.558196067810059,7.49330997467041,RX
./all_samples/sample_A_RX1_C033.wav,0.8567418456077576,0.799644410610199,324.4184829621977,722.4184090534145,576.5584836728865,0.01293815153750952,-432.5347595214844,19.483577728271484,-1.5326480865478516,12.283761978149414,18.40326690673828,22.066186904907227,-11.283750534057617,14.605123519897461,7.152068614959717,5.257936477661133,19.427322387695312,6.1857218742370605,13.111556053161621,0.22362542152404785,10.759160041809082,15.892578125,7.202666759490967,11.034022331237793,4.921770095825195,6.918170928955078,RX
./all_samples/sample_A_RX1_C034.wav,0.8613452315330505,0.8113569021224976,285.70413291856545,691.5555294384021,498.4124723319688,0.010438359791507998,-434.4912414550781,19.06121826171875,-0.7813856601715088,12.516708374023438,18.760433197021484,21.742279052734375,-11.3401460647583,14.523077964782715,7.86715030670166,5.565340518951416,19.08686065673828,6.031379222869873,13.286795616149902,0.4498714506626129,11.15503978729248,16.406246185302734,7.054763317108154,11.110108375549316,4.697903633117676,7.073919773101807,RX
./all_samples/sample_A_RX1_C035.wav,0.8590934872627258,0.8075838088989258,297.00206830568357,708.3353651075589,524.1604760686405,0.00999433251618431,-432.8869934082031,18.436735153198242,-2.251669406890869,11.861921310424805,18.5009765625,22.189912796020508,-11.611372947692871,14.731084823608398,7.006353378295898,5.039719581604004,19.740991592407227,6.135574817657471,13.193133354187012,0.12201270461082458,10.755049705505371,16.095212936401367,7.194216728210449,11.291085243225098,5.120060443878174,7.061466217041016,RX
./all_samples/sample_A_RX1_C036.wav,0.8407268524169922,0.7760012149810791,394.5313277820358,782.2514946229098,730.7677060524562,0.01411924921458492,-430.77923583984375,18.90511703491211,-3.3283939361572266,11.280938148498535,17.893217086791992,22.39258575439453,-11.168412208557129,14.47476577758789,5.8620991706848145,4.369457244873047,19.903221130371094,6.227657318115234,12.784204483032227,-0.17616140842437744,10.042806625366211,15.317364692687988,7.153962135314941,11.043218612670898,5.341111183166504,6.603075981140137,RX
./all_samples/sample_A_RX1_C037.wav,0.8568054437637329,0.7997276186943054,322.4119287637851,724.8874703007825,573.3686832099677,0.01184258675266565,-432.36328125,18.445276260375977,-2.8627431392669678,11.41761302947998,18.34335708618164,22.39318084716797,-11.534655570983887,14.58081340789795,6.35610818862915,4.605370044708252,19.939306259155273,6.1940598487854,12.976155281066895,-0.13715964555740356,10.374493598937988,15.79353141784668,7.20020055770874,11.300034523010254,5.2829270362854,6.903154373168945,RX
./all_samples/sample_A_RX1_C038.wav,0.8610258102416992,0.8080639839172363,300.4077097978794,709.2890179639085,523.7422760079494,0.011339802099200305,-431.94049072265625,18.30345344543457,-3.0843756198883057,11.487235069274902,18.488924026489258,22.684226989746094,-11.753746032714844,14.87944507598877,6.431644916534424,4.665462970733643,20.19609832763672,6.184037208557129,13.044940948486328,-0.21228362619876862,10.43995189666748,15.859003067016602,7.177264213562012,11.27268123626709,5.272451877593994,6.861836910247803,RX
./all_samples/sample_A_RX1_C039.wav,0.8549920916557312,0.7979227900505066,332.82134034959597,731.2554164256507,587.8088853055979,0.013389616455635947,-430.705078125,18.904617309570312,-3.1700360774993896,11.432730674743652,18.044519424438477,22.39013671875,-11.579092025756836,14.594655990600586,6.214620113372803,4.478927135467529,19.807262420654297,6.105746746063232,12.954621315002441,-0.23475787043571472,10.216927528381348,15.551265716552734,7.082136631011963,11.169342994689941,5.225512504577637,6.76242733001709,RX
./all_samples/sample_A_RX1_C040.wav,0.8880224227905273,0.8501784205436707,165.4989901689323,623.018951639609,238.60363462728483,0.004190367955064737,-429.0448303222656,18.216644287109375,-4.155884742736816,11.530203819274902,19.073850631713867,23.616729736328125,-12.730085372924805,15.685506820678711,6.531910419464111,4.598146438598633,21.182706832885742,6.250499725341797,13.569589614868164,-0.44787412881851196,10.779876708984375,16.560619354248047,7.463640213012695,11.943353652954102,5.865979194641113,7.504344940185547,RX
